"","CNT_WGT_MO","MONTH","CNT_VAL_MO","PORT_NAME","PORT","time"
"10428","0","05","0","GRAND PORTAGE, MN","3613","2015-05"
"10429","520","05","7400","MILWAUKEE, WI","3701","2015-05"
"10430","0","05","0","MARINETTE, WI","3702","2015-05"
"10431","0","05","0","GREEN BAY, WI","3703","2015-05"
"10432","0","05","0","MANITOWOC, WI","3706","2015-05"
"10433","0","05","0","RACINE, WI","3708","2015-05"
"10434","1634331","05","5581724","DETROIT, MI","3801","2015-05"
"10435","1479195","05","11160562","PORT HURON, MI","3802","2015-05"
"10436","11525","05","289260","SAULT STE MARIE, MI","3803","2015-05"
"10437","0","05","0","SAGINAW-BAY CITY, MI","3804","2015-05"
"10438","0","05","0","BATTLE CREEK, MI","3805","2015-05"
"10439","0","05","0","GRAND RAPIDS, MI","3806","2015-05"
"10440","0","05","0","DETROIT METROPOLITAN AIRPORT, MI","3807","2015-05"
"10441","0","05","0","ESCANABA, MI","3808","2015-05"
"10442","0","05","0","MUSKEGON, MI","3815","2015-05"
"10443","0","05","0","ROGERS CITY, MI","3818","2015-05"
"10444","0","05","0","DETOUR CITY, MI","3819","2015-05"
"10445","0","05","0","ALPENA, MI","3843","2015-05"
"10446","0","05","0","OAKLAND-PONTIAC AIRPORT, MI","3881","2015-05"
"10447","0","05","0","WILLOW RUN AIRPORT, YPSILANTI, MI","3882","2015-05"
"10448","22743793","05","60632570","CHICAGO, IL","3901","2015-05"
"10449","0","05","0","PEORIA, IL","3902","2015-05"
"10450","0","05","0","GARY, IN","3905","2015-05"
"10451","0","05","0","DAVENPORT, IA-ROCK ISLAND, IL","3908","2015-05"
"10452","0","05","0","ROCKFORD AIRPORT, IL","3909","2015-05"
"10453","0","05","0","WAUKEGAN AIRPORT, IL","3981","2015-05"
"10454","0","05","0","CHICAGO EXECUTIVE AIRPORT, IL (FORMALLY PAL-WAUKEE","3983","2015-05"
"10455","0","05","0","DUPAGE AIRPORT, IL","3984","2015-05"
"10456","6691848","05","17125266","CLEVELAND, OH","4101","2015-05"
"10457","0","05","0","CINCINNATI-LAWRENCEBURG, OH","4102","2015-05"
"10458","0","05","0","COLUMBUS, OH","4103","2015-05"
"10459","0","05","0","DAYTON, OH","4104","2015-05"
"10460","23099","05","70682","TOLEDO-SANDUSKY, OH","4105","2015-05"
"10461","6543","05","56389","ERIE, PA","4106","2015-05"
"10462","0","05","0","INDIANAPOLIS, IN","4110","2015-05"
"10463","54511","05","270382","LOUISVILLE, KY","4115","2015-05"
"10464","0","05","0","OWENSBORO-EVANSVILLE, IN","4116","2015-05"
"10465","0","05","0","HURON, OH","4117","2015-05"
"10466","0","05","0","LORAIN, OH","4121","2015-05"
"10467","0","05","0","ASHTABULA-CONNEAUT, OH","4122","2015-05"
"10468","0","05","0","FORT WAYNE AIRPORT, IN","4183","2015-05"
"10469","0","05","0","BLUEGRASS AIRPORT, LEXINGTON, KY","4184","2015-05"
"10470","0","05","0","KANSAS CITY, MO","4501","2015-05"
"10471","0","05","0","ST. LOUIS, MO","4503","2015-05"
"10472","0","05","0","WICHITA, KS","4504","2015-05"
"10473","0","05","0","SPRINGFIELD, MO","4505","2015-05"
"10474","0","05","0","SPIRIT OF ST. LOUIS AIRPORT, MO","4506","2015-05"
"10475","0","05","0","AGUADILLA, PR","4901","2015-05"
"10476","0","05","0","FAJARDO, PR","4904","2015-05"
"10477","0","05","0","GUANICA, PR","4905","2015-05"
"10478","19853","05","182998","HUMACAO, PR","4906","2015-05"
"10479","0","05","0","MAYAGUEZ, PR","4907","2015-05"
"10480","5382","05","187815","PONCE, PR","4908","2015-05"
"10481","0","05","0","JACKMAN, ME","0104","2015-05"
"10482","5614425","05","26260046","PORTLAND, ME","0101","2015-05"
"10483","0","05","0","BANGOR, ME","0102","2015-05"
"10484","0","05","0","EASTPORT, ME","0103","2015-05"
"10485","0","05","0","VANCEBORO, ME","0105","2015-05"
"10486","0","05","0","HOULTON, ME","0106","2015-05"
"10487","0","05","0","FORT FAIRFIELD, ME","0107","2015-05"
"10488","0","05","0","VAN BUREN, ME","0108","2015-05"
"10489","0","05","0","MADAWASKA, ME","0109","2015-05"
"10490","0","05","0","FORT KENT, ME","0110","2015-05"
"10491","0","05","0","CALAIS, ME","0115","2015-05"
"10492","0","05","0","LIMESTONE, ME","0118","2015-05"
"10493","0","05","0","ROCKLAND, ME","0121","2015-05"
"10494","0","05","0","BRIDGEWATER, ME","0127","2015-05"
"10495","513030","05","1534292","PORTSMOUTH, NH","0131","2015-05"
"10496","0","05","0","BELFAST, ME","0132","2015-05"
"10497","0","05","0","SEARSPORT, ME","0152","2015-05"
"10498","0","05","0","MANCHESTER USER FEE AIRPORT, NH","0182","2015-05"
"10499","0","05","0","RICHFORD, VT","0203","2015-05"
"10500","0","05","0","BEECHER FALLS, VT","0206","2015-05"
"10501","0","05","0","BURLINGTON, VT","0207","2015-05"
"10502","0","05","0","DERBY LINE, VT","0209","2015-05"
"10503","0","05","0","NORTON, VT","0211","2015-05"
"10504","0","05","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2015-05"
"10505","77065752","05","305929728","BOSTON, MA","0401","2015-05"
"10506","0","05","0","SPRINGFIELD, MA","0402","2015-05"
"10507","0","05","0","WORCESTER, MA","0403","2015-05"
"10508","0","05","0","GLOUCESTER, MA","0404","2015-05"
"10509","30801","05","77274","NEW BEDFORD, MA","0405","2015-05"
"10510","6334","05","115298","PLYMOUTH, MA","0406","2015-05"
"10511","0","05","0","FALL RIVER, MA","0407","2015-05"
"10512","0","05","0","SALEM, MA","0408","2015-05"
"10513","0","05","0","BRIDGEPORT, CT","0410","2015-05"
"10514","0","05","0","HARTFORD, CT","0411","2015-05"
"10515","0","05","0","NEW HAVEN, CT","0412","2015-05"
"10516","0","05","0","NEW LONDON, CT","0413","2015-05"
"10517","0","05","0","LAWRENCE, MA","0416","2015-05"
"10518","0","05","0","LOGAN AIRPORT, MA","0417","2015-05"
"10519","0","05","0","L.G. HANSCOM FIELD, BEDFORD, MA","0481","2015-05"
"10520","0","05","0","NEWPORT, RI","0501","2015-05"
"10521","20","05","2841","PROVIDENCE, RI","0502","2015-05"
"10522","0","06","0","BOISE, ID","2907","2015-06"
"10523","0","06","0","COOS BAY, OR","2903","2015-06"
"10524","375635","06","1602739","PORTLAND, OR","2904","2015-06"
"10525","0","06","0","LONGVIEW, WA","2905","2015-06"
"10526","3093994","06","3899077","VANCOUVER, WA","2908","2015-06"
"10527","0","06","0","KALAMA, WA","2909","2015-06"
"10528","0","06","0","PORTLAND INTERNATIONAL AIRPORT, WA","2910","2015-06"
"10529","278949221","06","1047471922","SEATTLE, WA","3001","2015-06"
"10530","492763017","06","3267020480","TACOMA, WA","3002","2015-06"
"10531","0","06","0","ABERDEEN-HOQUIAM, WA","3003","2015-06"
"10532","157223","06","983044","BLAINE, WA","3004","2015-06"
"10533","0","06","0","BELLINGHAM, WA","3005","2015-06"
"10534","394021","06","157981224","EVERETT, WA","3006","2015-06"
"10535","0","06","0","PORT ANGELES, WA","3007","2015-06"
"10536","0","06","0","PORT TOWNSEND, WA","3008","2015-06"
"10537","0","06","0","SUMAS, WA","3009","2015-06"
"10538","0","06","0","ANACORTES, WA","3010","2015-06"
"10539","0","06","0","DANVILLE, WA","3012","2015-06"
"10540","0","06","0","FERRY, WA","3013","2015-06"
"10541","0","06","0","FRIDAY HARBOR, WA","3014","2015-06"
"10542","0","06","0","BOUNDARY, WA","3015","2015-06"
"10543","0","06","0","LAURIER, WA","3016","2015-06"
"10544","0","06","0","POINT ROBERTS, WA","3017","2015-06"
"10545","0","06","0","OROVILLE, WA","3019","2015-06"
"10546","0","06","0","FRONTIER, WA","3020","2015-06"
"10547","0","06","0","SPOKANE, WA","3022","2015-06"
"10548","0","06","0","LYNDEN, WA","3023","2015-06"
"10549","0","06","0","METALINE FALLS, WA","3025","2015-06"
"10550","0","06","0","OLYMPIA, WA","3026","2015-06"
"10551","0","06","0","NEAH BAY, WA","3027","2015-06"
"10552","0","06","0","SEATTLE-TACOMA INTERNATIONAL AIRPORT, WA","3029","2015-06"
"10553","0","06","0","GRANT COUNTY AIRPORT, WA","3082","2015-06"
"10554","0","06","0","JUNEAU, AK","3101","2015-06"
"10555","0","06","0","KETCHIKAN, AK","3102","2015-06"
"10556","0","06","0","SKAGWAY, AK","3103","2015-06"
"10557","0","06","0","ALCAN, AK","3104","2015-06"
"10558","915","06","5622","WRANGELL, AK","3105","2015-06"
"10559","0","06","0","DALTON CACHE, AK","3106","2015-06"
"10560","0","06","0","VALDEZ, AK","3107","2015-06"
"10561","0","06","0","FAIRBANKS, AK","3111","2015-06"
"10562","0","06","0","SITKA, AK","3115","2015-06"
"10563","6108194","06","5201855","ANCHORAGE, AK","3126","2015-06"
"10564","13719235","06","38137870","HONOLULU, HI","3201","2015-06"
"10565","0","06","0","HILO, HI","3202","2015-06"
"10566","0","06","0","KAHULUI, HI","3203","2015-06"
"10567","0","06","0","NAWILIWILI-PORT ALLEN, HI","3204","2015-06"
"10568","0","06","0","HONOLULU INTERNATIONAL AIRPORT, HI","3205","2015-06"
"10569","0","06","0","KONA, HI","3206","2015-06"
"10570","0","06","0","RAYMOND, MT","3301","2015-06"
"10571","0","06","0","EASTPORT, ID","3302","2015-06"
"10572","0","06","0","SALT LAKE CITY, UT","3303","2015-06"
"10573","0","06","0","GREAT FALLS, MT","3304","2015-06"
"10574","0","06","0","BUTTE, MT","3305","2015-06"
"10575","0","06","0","TURNER, MT","3306","2015-06"
"10576","0","06","0","DENVER, CO","3307","2015-06"
"10577","0","06","0","PORTHILL, ID","3308","2015-06"
"10578","0","06","0","SCOBEY, MT","3309","2015-06"
"10579","0","06","0","SWEETGRASS, MT","3310","2015-06"
"10580","0","06","0","PIEGAN, MT","3316","2015-06"
"10581","0","06","0","OPHEIM, MT","3317","2015-06"
"10582","0","06","0","ROOSVILLE, MT","3318","2015-06"
"10583","0","06","0","WHITLASH, MT","3321","2015-06"
"10584","0","06","0","DEL BONITA, MT","3322","2015-06"
"10585","0","06","0","WILDHORSE, MT","3323","2015-06"
"10586","0","06","0","KALISPELL AIRPORT, MT","3324","2015-06"
"10587","0","06","0","HAVRE, MT","3325","2015-06"
"10588","0","06","0","CENTENNIAL AIRPORT, CO","3384","2015-06"
"10589","0","06","0","PEMBINA, ND","3401","2015-06"
"10590","0","06","0","PORTAL, ND","3403","2015-06"
"10591","0","06","0","NECHE, ND","3404","2015-06"
"10592","0","06","0","NORTHGATE, ND","3406","2015-06"
"10593","0","06","0","WALHALLA, ND","3407","2015-06"
"10594","0","06","0","HANNAH, ND","3408","2015-06"
"10595","0","06","0","SARLES, ND","3409","2015-06"
"10596","0","06","0","FARGO, ND","3411","2015-06"
"10597","0","06","0","ANTLER, ND","3413","2015-06"
"10598","14145907478","06","63988378550","TOTAL FOR ALL PORTS","-","2015-06"
"10599","0","06","0","GUAYANILLA, PR","4912","2015-06"
"10600","33317164","06","2395745","PONCE, PR","4908","2015-06"
"10601","136546728","06","340090467","SAN JUAN, PR","4909","2015-06"
"10602","142083390","06","14441271","JOBOS, PR","4911","2015-06"
"10603","0","06","0","SAN JUAN INTERNATIONAL AIRPORT, PR","4913","2015-06"
"10604","1159651","06","1819459","CHARLOTTE AMALIE, VI","5101","2015-06"
"10605","0","06","0","CRUZ BAY, VI","5102","2015-06"
"10606","482672","06","502914","CHRISTIANSTED, VI","5104","2015-06"
"10607","264879816","06","1159724102","MIAMI, FL","5201","2015-06"
"10608","22700","06","38100","KEY WEST, FL","5202","2015-06"
"10609","241640960","06","709703303","PORT EVERGLADES, FL","5203","2015-06"
"10610","10036835","06","20799635","WEST PALM BEACH, FL","5204","2015-06"
"10611","5800000","06","31965","FORT PIERCE, FL","5205","2015-06"
"10612","0","06","0","MIAMI INTERNATIONAL AIRPORT, FL","5206","2015-06"
"10613","0","06","0","FT. LAUDERDALE INTERNATIONAL AIRPORT, FL","5210","2015-06"
"10614","823725841","06","2452426929","HOUSTON, TX","5301","2015-06"
"10615","0","06","0","TEXAS CITY, TX","5306","2015-06"
"10616","0","06","0","HOUSTON INTERCONTINENTAL AIRPORT, TX","5309","2015-06"
"10617","19185147","06","48572071","GALVESTON, TX","5310","2015-06"
"10618","27883849","06","12730939","FREEPORT, TX","5311","2015-06"
"10619","2254086","06","19560876","CORPUS CHRISTI, TX","5312","2015-06"
"10620","7871988","06","5403115","PORT LAVACA, TX","5313","2015-06"
"10621","16848","06","50014","WASHINGTON, DC","5401","2015-06"
"10622","0","06","0","ALEXANDRIA, VA","5402","2015-06"
"10623","0","06","0","DALLAS-FORT WORTH, TX","5501","2015-06"
"10624","0","06","0","AMARILLO, TX","5502","2015-06"
"10625","0","06","0","LUBBOCK, TX","5503","2015-06"
"10626","0","06","0","OKLAHOMA CITY, OK","5504","2015-06"
"10627","0","06","0","TULSA, OK","5505","2015-06"
"10628","0","06","0","AUSTIN, TX","5506","2015-06"
"10629","0","06","0","SAN ANTONIO, TX","5507","2015-06"
"10630","0","06","0","MIDLAND INTERNATIONAL AIRPORT, TX","5582","2015-06"
"10631","0","06","0","FORT WORTH ALLIANCE AIRPORT, TX","5583","2015-06"
"10632","0","06","0","ADDISON AIRPORT, DALLAS, TX","5584","2015-06"
"10633","0","06","0","DALLAS LOVE FIELD, DALLAS, TX","5588","2015-06"
"10634","0","06","0","VESSELS UNDER OWN POWER","6000","2015-06"
"10635","0","06","0","LOW VALUE","7070","2015-06"
"10636","0","06","0","JACKMAN, ME","0104","2015-06"
"10637","5475541","06","18907478","PORTLAND, ME","0101","2015-06"
"10638","0","06","0","BANGOR, ME","0102","2015-06"
"10639","0","06","0","EASTPORT, ME","0103","2015-06"
"10640","0","06","0","VANCEBORO, ME","0105","2015-06"
"10641","0","06","0","HOULTON, ME","0106","2015-06"
"10642","0","06","0","FORT FAIRFIELD, ME","0107","2015-06"
"10643","0","06","0","VAN BUREN, ME","0108","2015-06"
"10644","0","06","0","MADAWASKA, ME","0109","2015-06"
"10645","0","06","0","FORT KENT, ME","0110","2015-06"
"10646","0","06","0","CALAIS, ME","0115","2015-06"
"10647","0","06","0","LIMESTONE, ME","0118","2015-06"
"10648","0","06","0","ROCKLAND, ME","0121","2015-06"
"10649","0","06","0","BRIDGEWATER, ME","0127","2015-06"
"10650","455890","06","3405605","PORTSMOUTH, NH","0131","2015-06"
"10651","0","06","0","BELFAST, ME","0132","2015-06"
"10652","0","06","0","SEARSPORT, ME","0152","2015-06"
"10653","0","06","0","MANCHESTER USER FEE AIRPORT, NH","0182","2015-06"
"10654","0","06","0","RICHFORD, VT","0203","2015-06"
"10655","0","06","0","BEECHER FALLS, VT","0206","2015-06"
"10656","0","06","0","BURLINGTON, VT","0207","2015-06"
"10657","0","06","0","DERBY LINE, VT","0209","2015-06"
"10658","0","06","0","NORTON, VT","0211","2015-06"
"10659","0","06","0","HIGHGATE SPRINGS-ALBURG, VT","0212","2015-06"
"10660","104824566","06","357240860","BOSTON, MA","0401","2015-06"
"10661","0","06","0","SPRINGFIELD, MA","0402","2015-06"
"10662","0","06","0","WORCESTER, MA","0403","2015-06"
"10663","0","06","0","GLOUCESTER, MA","0404","2015-06"
"10664","0","06","0","NEW BEDFORD, MA","0405","2015-06"
"10665","0","06","0","PLYMOUTH, MA","0406","2015-06"
"10666","0","06","0","FALL RIVER, MA","0407","2015-06"
"10667","0","06","0","SALEM, MA","0408","2015-06"
"10668","0","06","0","PROVINCETOWN, MA","0409","2015-06"
"10669","0","06","0","BRIDGEPORT, CT","0410","2015-06"
"10670","0","06","0","HARTFORD, CT","0411","2015-06"
"10671","0","06","0","NEW HAVEN, CT","0412","2015-06"
"10672","0","06","0","NEW LONDON, CT","0413","2015-06"
"10673","0","06","0","LAWRENCE, MA","0416","2015-06"
"10674","0","06","0","LOGAN AIRPORT, MA","0417","2015-06"
"10675","0","06","0","L.G. HANSCOM FIELD, BEDFORD, MA","0481","2015-06"
"10676","60600","06","106500","NEWPORT, RI","0501","2015-06"
"10677","0","06","0","PROVIDENCE, RI","0502","2015-06"
"10678","0","06","0","MELLVILLE, RI","0503","2015-06"
"10679","0","06","0","OGDENSBURG, NY","0701","2015-06"
"10680","0","06","0","MASSENA, NY","0704","2015-06"
"10681","0","06","0","ALEXANDRIA BAY, NY","0708","2015-06"
"10682","0","06","0","MEMPHIS, TN","2006","2015-06"
"10683","0","06","0","LITTLE ROCK, AR","2003","2015-06"
"10684","39466679","06","30386998","BATON ROUGE, LA","2004","2015-06"
"10685","17120","06","30386","PORT SULPHUR, LA","2005","2015-06"
"10686","0","06","0","NASHVILLE, TN","2007","2015-06"
"10687","0","06","0","CHATTANOOGA, TN","2008","2015-06"
"10688","143322","06","478263","GRAMERCY, LA","2010","2015-06"
"10689","0","06","0","GREENVILLE, MS","2011","2015-06"
"10690","0","06","0","VICKSBURG, MS","2015","2015-06"
"10691","0","06","0","KNOXVILLE, TN","2016","2015-06"
"10692","1998000","06","967481","LAKE CHARLES, LA","2017","2015-06"
"10693","0","06","0","SHREVEPORT-BOSSIER CITY, LA","2018","2015-06"
"10694","0","06","0","TRI-CITY AIRPORT, BLOUNTVILLE, TN","2027","2015-06"
"10695","69177665","06","28125000","PORT ARTHUR, TX","2101","2015-06"
"10696","0","06","0","ORANGE, TX","2103","2015-06"
"10697","500776","06","302573","BEAUMONT, TX","2104","2015-06"
"10698","502591","06","4661727","BROWNSVILLE, TX","2301","2015-06"
"10699","0","06","0","DEL RIO, TX","2302","2015-06"
"10700","0","06","0","EAGLE PASS, TX","2303","2015-06"
"10701","0","06","0","LAREDO, TX","2304","2015-06"
"10702","0","06","0","HILDAGO, TX","2305","2015-06"
"10703","0","06","0","RIO GRANDE CITY, TX","2307","2015-06"
"10704","0","06","0","PROGRESO, TX","2309","2015-06"
"10705","0","06","0","ROMA, TX","2310","2015-06"
"10706","0","06","0","VALLEY INTERNATIONAL AIRPORT, HARLINGEN, TX","2383","2015-06"
"10707","0","06","0","EL PASO, TX","2402","2015-06"
"10708","0","06","0","PRESIDIO, TX","2403","2015-06"
"10709","0","06","0","COLUMBUS, NM","2406","2015-06"
"10710","0","06","0","ALBUQUERQUE, NM","2407","2015-06"
"10711","0","06","0","SANTA TERESA, NM","2408","2015-06"
"10712","36204881","06","26041259","SAN DIEGO, CA","2501","2015-06"
"10713","0","06","0","TECATE, CA","2505","2015-06"
"10714","0","06","0","OTAY MESA, CA","2506","2015-06"
"10715","0","06","0","CALEXICO-EAST, CA","2507","2015-06"
"10716","0","06","0","DOUGLAS, AZ","2601","2015-06"
"10717","0","06","0","LUKEVILLE, AZ","2602","2015-06"
"10718","0","06","0","NACO, AZ","2603","2015-06"
"10719","0","06","0","NOGALES, AZ","2604","2015-06"
"10720","0","06","0","PHOENIX, AZ","2605","2015-06"
"10721","0","06","0","SAN LUIS, AZ","2608","2015-06"
"10722","0","06","0","TUCSON, AZ","2609","2015-06"
"10723","3291766528","06","18613538214","LOS ANGELES, CA","2704","2015-06"
"10724","51671","06","204321","PORT SAN LUIS, CA","2707","2015-06"
"10725","860840050","06","4521075868","LONG BEACH, CA","2709","2015-06"
"10726","25728","06","119189","EL SEGUNDO, CA","2711","2015-06"
"10727","39057086","06","75828263","PORT HUENEME, CA","2713","2015-06"
"10728","0","06","0","MORRO BAY, CA","2719","2015-06"
"10729","0","06","0","LOS ANGELES INTERNATIONAL AIRPORT, CA","2720","2015-06"
"10730","0","06","0","ONTARIO INTERNATIONAL AIRPORT, CA","2721","2015-06"
"10731","0","06","0","LAS VEGAS, NV","2722","2015-06"
"10732","0","06","0",NA,"2781","2015-06"
"10733","0","06","0",NA,"2782","2015-06"
"10734","0","06","0","MEADOWS FIELD AIRPORT BAKERSFIELD, CA","2786","2015-06"
"10735","0","06","0","SAN FRANCISCO INTERNATIONAL AIRPORT, CA","2801","2015-06"
"10736","0","06","0","EUREKA, CA","2802","2015-06"
"10737","0","06","0","FRESNO, CA","2803","2015-06"
"10738","0","06","0","MONTEREY, CA","2805","2015-06"
"10739","16546569","06","40026953","SAN FRANCISCO, CA","2809","2015-06"
"10740","7061843","06","4329248","STOCKTON, CA","2810","2015-06"
"10741","566775770","06","2373320001","OAKLAND, CA","2811","2015-06"
"10742","26576377","06","26017534","RICHMOND, CA","2812","2015-06"
"10743","4622","06","147274","ALAMEDA, CA","2813","2015-06"
"10744","0","06","0","CROCKETT, CA","2815","2015-06"
"10745","0","06","0","MARTINEZ, CA","2820","2015-06"
"10746","0","06","0","REDWOOD CITY, CA","2821","2015-06"
"10747","0","06","0","SAN JOAQUIN RIVER, CA","2828","2015-06"
"10748","0","06","0","SAN PABLO BAY, CA","2829","2015-06"
"10749","0","06","0","CARQUINEZ STRAIT, CA","2830","2015-06"
"10750","0","06","0","RENO, NV","2833","2015-06"
"10751","0","06","0","SAN JOSE INTERNATIONAL AIRPORT, CA","2834","2015-06"
"10752","0","06","0","SACRAMENTO INTERNATIONAL AIRPORT, CA","2835","2015-06"
"10753","3210","06","166014","ASTORIA, OR","2901","2015-06"
"10754","0","06","0","NEWPORT, OR","2902","2015-06"
"10755","0","06","0","ROCHESTER, NY","0903","2015-06"
"10756","0","06","0","CHAMPLAIN-ROUSES POINT, NY","0712","2015-06"
"10757","0","06","0","TROUT RIVER, NY","0715","2015-06"
"10758","783458","06","8302272","BUFFALO-NIAGARA FALLS, NY","0901","2015-06"
"10759","499125","06","1079358","OSWEGO, NY","0904","2015-06"
"10760","0","06","0","SYRACUSE, NY","0906","2015-06"
"10761","172422193","06","737496867","NEW YORK, NY","1001","2015-06"
"10762","0","06","0","ALBANY, NY","1002","2015-06"
"10763","2235573572","06","10639583222","NEWARK, NJ","1003","2015-06"
